,ID,MTS,AMOUNT,PRICE
3,264781623,1530627704564,30.0,37.188
4,264781556,1530627682694,-14.513,37.15
5,264781555,1530627682692,-0.6,37.152
6,264781490,1530627671206,-0.47,37.182
7,264781489,1530627671154,-12.53,37.182
8,264781487,1530627670706,-0.6,37.189
9,264781484,1530627670573,-150.0,37.2
10,264781483,1530627670570,-45.20562001,37.2
11,264781481,1530627670396,-11.172,37.2
12,264781479,1530627670375,-19.42638,37.2
13,264781478,1530627670263,-10.17329999,37.2
14,264781477,1530627669881,-8.1537,37.2
15,264781476,1530627669878,-5.869,37.2
16,264781475,1530627669876,-0.6,37.21
17,264781408,1530627654155,0.99999999,37.214
0,264782074,1530627791265,-9.99999989,37.096
1,264782022,1530627787955,-1.1e-07,37.096
2,264782013,1530627785896,2.0,37.124
3,264781861,1530627755549,-0.21902176,37.075
4,264781860,1530627755244,-9.78097824,37.075
5,264781859,1530627755242,-31.5,37.08
6,264781858,1530627755237,-1.0,37.09285803
7,264781856,1530627755233,-0.6,37.097
8,264781855,1530627755117,-500.0,37.1
9,264781852,1530627754735,-0.6,37.113
10,264781851,1530627754729,-10.0,37.128
11,264781850,1530627754727,-0.4,37.137
12,264781849,1530627754573,-443.78688895,37.15
13,264781846,1530627754337,-1.1,37.15
14,264781826,1530627750769,-9.158,37.15
15,264781810,1530627747732,-24.7256,37.15
16,264781809,1530627747487,-53.0,37.15
17,264781762,1530627743184,12.637,37.155
18,264781761,1530627743183,7.363,37.154
19,264781759,1530627740641,-0.5405,37.15
20,264781753,1530627738823,-26.0,37.15
21,264781695,1530627723918,-31.867,37.15
0,264782074,1530627791265,-9.99999989,37.096
0,264782074,1530627791265,-9.99999989,37.096
0,264782074,1530627791265,-9.99999989,37.096
0,264782565,1530627928694,-7.03634144,36.929
1,264782564,1530627928692,-0.6,36.933
2,264782563,1530627928687,-8.0,36.937
3,264782562,1530627928685,-19.63235856,36.941
4,264782561,1530627928683,-7.0873,36.943
5,264782560,1530627928681,-13.644,36.943
6,264782559,1530627928680,-3.0,36.943
7,264782558,1530627928678,-20.0,36.944
8,264782537,1530627923350,-6.0,36.942
9,264782536,1530627923338,-4.0,36.942
10,264782497,1530627908439,-0.4215,36.936
11,264782464,1530627903657,5.92177365,36.988
12,264782463,1530627903651,3.43883669,36.987
13,264782462,1530627903646,9.4908957,36.987
14,264782457,1530627902863,0.6,36.989
15,264782456,1530627902856,6.0,36.988
16,264782440,1530627902288,-9.98416017,36.912
17,264782439,1530627902284,-0.01583983,36.918
18,264782438,1530627902282,-26.97471347,36.918
19,264782437,1530627902280,-22.10057,36.924
20,264782436,1530627902278,-13.49527665,36.928
21,264782435,1530627902276,-13.49527665,36.928
22,264782434,1530627902274,-13.49527665,36.928
23,264782433,1530627902271,-0.6,36.93
24,264782432,1530627902266,-35.38842186,36.931
25,264782431,1530627902264,-35.39272393,36.93200031
26,264782429,1530627902261,-1.35085847,36.933
27,264782428,1530627902259,-13.49527665,36.947
28,264782427,1530627902257,-0.5413,36.947
29,264782426,1530627902255,-16.67311027,36.95
30,264782425,1530627902252,-35.3862855,36.95446045
31,264782423,1530627902250,-0.6,36.963
32,264782422,1530627902244,-10.0,36.973
33,264782421,1530627902241,-20.6,36.976
34,264782419,1530627902239,-4.05246592,36.99
35,264782418,1530627902237,-25.0,36.991
36,264782383,1530627888963,-4.0,36.97629447
37,264782381,1530627888959,-19.66270916,36.97629447
38,264782379,1530627888956,-0.6,36.986
39,264782378,1530627888950,-13.49345567,36.987
40,264782377,1530627888948,-27.6,36.991
41,264782376,1530627888946,-1.0,37.0
42,264782374,1530627888943,-4.04383517,37.004
43,264782373,1530627888941,-10.0,37.02
44,264782372,1530627888937,-1.0,37.022
45,264782371,1530627888933,-10.0,37.03
46,264782370,1530627888929,-0.6,37.038
47,264782369,1530627888924,-12.0,37.04
48,264782163,1530627816617,-5.35660131,37.041
49,264782162,1530627816615,-0.6,37.041
50,264782161,1530627816609,-4.04339915,37.072
51,264782160,1530627816607,-19.99999954,37.08
52,264782105,1530627802037,-4.6e-07,37.08
53,264782074,1530627791265,-9.99999989,37.096
0,264782717,1530628000041,34.46062838,37.105
1,264782716,1530628000038,35.41331787,37.10459083
2,264782714,1530628000035,123.85067966,37.102
3,264782713,1530628000032,0.6,37.1
4,264782712,1530628000023,15.0,37.099
5,264782711,1530628000020,20.0,37.098
6,264782710,1530628000018,1.0,37.098
7,264782709,1530628000015,9.08182045,37.097
8,264782708,1530628000012,25.0403967,37.094
9,264782683,1530627978974,-10.7933,37.059
10,264782682,1530627978134,10.0,37.098
11,264782641,1530627957010,33.5259,37.084
12,264782640,1530627957008,11.4741,37.081
13,264782631,1530627953320,18.092244,37.082
14,264782630,1530627953318,23.187,37.061
15,264782629,1530627953316,23.720756,37.061
16,264782628,1530627952792,20.0,37.057
17,264782623,1530627949920,29.59582694,37.058
18,264782622,1530627949918,4.05767306,37.045
19,264782621,1530627949916,0.6,37.044
20,264782620,1530627949910,0.6,37.042
21,264782619,1530627949903,25.0,37.041
22,264782597,1530627936796,1.81377105,37.028
23,264782596,1530627936795,0.6,36.989
24,264782595,1530627936789,24.58622895,36.988
25,264782565,1530627928694,-7.03634144,36.929
0,264782853,1530628062344,-300.0,37.05
1,264782845,1530628056233,-25.0,37.06
2,264782844,1530628056230,-195.0,37.06
3,264782833,1530628054730,-1.0,37.06
4,264782773,1530628032155,-3.0,37.06
5,264782754,1530628017498,-1.0,37.06
6,264782717,1530628000041,34.46062838,37.105
0,264782853,1530628062344,-300.0,37.05
0,264783054,1530628118505,-1.8,37.044
1,264783053,1530628118504,-0.2,37.044
2,264782898,1530628087328,-0.4,37.044
3,264782894,1530628085299,11.23,37.059
4,264782853,1530628062344,-300.0,37.05
0,264783054,1530628118505,-1.8,37.044
0,264783054,1530628118505,-1.8,37.044
0,264783054,1530628118505,-1.8,37.044
0,264783054,1530628118505,-1.8,37.044
0,264783991,1530628273484,-34.91,37.294
1,264783990,1530628273482,-10.0,37.294
2,264783957,1530628258966,14.23487468,37.36
3,264783956,1530628258964,0.6,37.34
4,264783955,1530628258957,0.6,37.323
5,264783954,1530628258952,0.5359,37.321
6,264783953,1530628258950,4.02922532,37.316
7,264783874,1530628242301,78.735,37.305
8,264783870,1530628241098,2.0,37.278
9,264783863,1530628240540,37.7989697,37.266
10,264783861,1530628240405,0.60051515,37.266
11,264783856,1530628240200,0.60051515,37.266
12,264783855,1530628240169,2.0,37.266
13,264783847,1530628239886,0.6,37.267
14,264783846,1530628239881,0.00051515,37.265
15,264783845,1530628239398,20.89706641,37.264
16,264783844,1530628239391,3.21719247,37.264
17,264783843,1530628239196,7.09360914,37.264
18,264783842,1530628239062,26.79213198,37.264
19,264783841,1530628239039,44.0,37.264
20,264783835,1530628238381,-5.29568,37.263
21,264783834,1530628238370,20.304,37.265
22,264783830,1530628237959,0.6,37.265
23,264783824,1530628237261,-5.29848,37.263
24,264783823,1530628237168,26.4159713,37.266
25,264783822,1530628237097,4.9,37.266
26,264783818,1530628236204,4.02922532,37.266
27,264783809,1530628235670,4.02922532,37.263
28,264783806,1530628235384,4.02922532,37.263
29,264783794,1530628234069,0.6,37.24945347
30,264783789,1530628233722,68.32941337,37.265
31,264783788,1530628233719,0.6,37.265
32,264783787,1530628233714,63.05091,37.255
33,264783786,1530628233712,38.0,37.252
34,264783785,1530628233710,35.35030777,37.25021885
35,264783783,1530628233708,35.34598532,37.249
36,264783782,1530628233705,35.34285817,37.24813654
37,264783780,1530628233703,30.0,37.238
38,264783779,1530628233701,31.52545,37.226
39,264783778,1530628233699,0.6,37.211
40,264783777,1530628233694,7.0,37.2
41,264783776,1530628233691,0.6,37.191
42,264783774,1530628233485,23.49825904,37.19
43,264783772,1530628233394,8.00174096,37.19
44,264783764,1530628232931,16.70527197,37.179
45,264783763,1530628232838,4.03811986,37.179
46,264783761,1530628232737,5.59584603,37.179
47,264783760,1530628232633,4.03811986,37.168
48,264783754,1530628231738,3.03,37.171
49,264783751,1530628231543,4.043327,37.171
50,264783748,1530628231422,4.03811986,37.167
51,264783569,1530628217661,0.6,37.155
52,264783562,1530628217423,6.71747989,37.139
53,264783559,1530628217401,22.41946392,37.133
54,264783556,1530628217311,0.682,37.133
55,264783555,1530628217310,0.707,37.133
56,264783554,1530628217308,1.446,37.133
57,264783538,1530628216893,21.956,37.12
58,264783537,1530628216891,32.5,37.119
59,264783536,1530628216889,32.5,37.117
60,264783535,1530628216888,0.6,37.117
61,264783534,1530628216881,25.0,37.1
62,264783533,1530628216879,0.6,37.1
63,264783532,1530628216873,15.96538,37.098
64,264783531,1530628216870,8.139832,37.097
65,264783530,1530628216866,17.91580176,37.097
66,264783510,1530628216252,2.04476962,37.097
67,264783494,1530628214965,-15.8,37.06
68,264783493,1530628214962,-4.2,37.062
69,264783374,1530628183947,-10.0,37.047
70,264783371,1530628180360,-5.0,37.047
71,264783357,1530628172800,20.0,37.097
72,264783335,1530628160948,-4.0,37.064
73,264783334,1530628160945,-6.0,37.064
74,264783054,1530628118505,-1.8,37.044
0,264783991,1530628273484,-34.91,37.294
0,264784001,1530628276669,0.98140731,37.352
1,264784000,1530628276664,4.01859269,37.344
2,264783999,1530628276333,-5.0,37.291
3,264783991,1530628273484,-34.91,37.294
0,264784001,1530628276669,0.98140731,37.352
0,264784159,1530628321603,1.95181821,37.29
1,264784158,1530628321599,3.04818179,37.279
2,264784154,1530628316796,5.0,37.279
3,264784122,1530628309331,-45.0,37.291
4,264784121,1530628309329,-9.999,37.295
5,264784080,1530628304465,4.01875426,37.306
6,264784079,1530628304345,5.98049198,37.306
7,264784078,1530628304343,4.01950802,37.306
8,264784001,1530628276669,0.98140731,37.352
0,264784159,1530628321603,1.95181821,37.29
0,264784159,1530628321603,1.95181821,37.29
0,264784438,1530628402619,5.0,37.239
1,264784437,1530628402617,25.0,37.231
2,264784436,1530628402615,5.0,37.231
3,264784418,1530628397906,-10.0,37.228
4,264784417,1530628396719,-7.93213336,37.257
5,264784416,1530628396311,-2.06786664,37.257
6,264784415,1530628396306,-0.6,37.265
7,264784414,1530628396298,-0.80171389,37.267
8,264784406,1530628394440,-0.901,37.267
9,264784405,1530628394424,-1.993,37.267
10,264784404,1530628394421,-0.6,37.267
11,264784365,1530628379240,4.0,37.284
12,264784364,1530628379238,6.0,37.284
13,264784252,1530628352392,2.44507148,37.342
14,264784251,1530628352390,24.23,37.341
15,264784250,1530628352387,43.04918179,37.29
16,264784248,1530628352385,10.594,37.277
17,264784246,1530628352382,4.8,37.276
18,264784245,1530628352380,4.02484673,37.27
19,264784159,1530628321603,1.95181821,37.29
0,264784438,1530628402619,5.0,37.239
0,264784438,1530628402619,5.0,37.239
0,264784438,1530628402619,5.0,37.239
0,264784632,1530628473614,-0.00999999,37.117
1,264784587,1530628457652,-1.31374494,37.128
2,264784586,1530628457648,-35.31101713,37.12960782
3,264784584,1530628457645,-19.16523793,37.132
4,264784583,1530628457642,-16.14594108,37.132
5,264784582,1530628457641,-10.0,37.14
6,264784581,1530628457639,-35.30526892,37.14199141
7,264784579,1530628457636,-0.6,37.155
8,264784578,1530628457631,-7.0559,37.162
9,264784577,1530628457630,-10.0,37.162
10,264784576,1530628457627,-0.6,37.191
11,264784575,1530628457621,-6.29289,37.195
12,264784481,1530628421471,-2.15628,37.195
13,264784475,1530628415988,-1.55083,37.195
14,264784474,1530628415986,-0.6,37.211
15,264784438,1530628402619,5.0,37.239
0,264784632,1530628473614,-0.00999999,37.117
0,264784632,1530628473614,-0.00999999,37.117
0,264784632,1530628473614,-0.00999999,37.117
0,264784632,1530628473614,-0.00999999,37.117
0,264784775,1530628523262,-2.27110923,37.117
1,264784772,1530628522371,46.09351379,37.191
2,264784771,1530628522369,100.0,37.15
3,264784770,1530628522367,21.0,37.147
4,264784769,1530628522364,7.85014181,37.147
5,264784768,1530628522362,30.78721135,37.147
6,264784632,1530628473614,-0.00999999,37.117
0,264784775,1530628523262,-2.27110923,37.117
0,264784775,1530628523262,-2.27110923,37.117
0,264784775,1530628523262,-2.27110923,37.117
0,264784968,1530628603637,-2.15361,37.147
1,264784960,1530628597875,-6.47529,37.147
2,264784958,1530628597721,-6.47529,37.147
3,264784957,1530628597169,13.70351522,37.147
4,264784911,1530628579889,-2.0,37.117
5,264784775,1530628523262,-2.27110923,37.117
0,264784968,1530628603637,-2.15361,37.147
0,264784968,1530628603637,-2.15361,37.147
0,264784968,1530628603637,-2.15361,37.147
0,264784968,1530628603637,-2.15361,37.147
0,264785109,1530628667629,-18.43782259,37.01815403
1,264785107,1530628667627,-5.43088991,37.026
2,264785106,1530628667625,-21.62954053,37.032
3,264785105,1530628667623,-17.7924977,37.032
4,264785104,1530628667622,-0.6,37.042
5,264785103,1530628667616,-25.0,37.044
6,264785102,1530628667615,-0.6,37.044
7,264785101,1530628667611,-1.74425371,37.044
8,264785100,1530628667608,-1.49002315,37.054
9,264785099,1530628667605,-7.27497241,37.073
10,264785082,1530628650883,-2.72502759,37.073
11,264785081,1530628650881,-31.5,37.08
12,264785080,1530628650878,-30.21889078,37.082
13,264785079,1530628650877,-25.0,37.083
14,264785078,1530628650875,-0.6,37.1
15,264785077,1530628650870,-0.6,37.116
16,264785076,1530628650865,-9.35608163,37.137
17,264785061,1530628644478,-0.64391837,37.137
18,264785060,1530628644476,-2.598181,37.147
19,264785059,1530628644473,-96.75790063,37.147
20,264785025,1530628630570,-94.0,37.147
21,264785024,1530628630568,-6.0,37.148
22,264785005,1530628627829,-100.0,37.147
23,264784968,1530628603637,-2.15361,37.147
0,264785342,1530628741488,58.72932496,37.09
1,264785341,1530628741486,124.0463171,37.089
2,264785340,1530628741484,35.46965578,37.08878682
3,264785338,1530628741481,35.46971416,37.088
4,264785337,1530628741479,100.0,37.08
5,264785336,1530628741476,15.284988,37.069
6,264785335,1530628741474,25.0,37.068
7,264785334,1530628741472,6.0,37.068
8,264785331,1530628739806,24.57586364,37.03
9,264785330,1530628739804,0.42413636,37.03
10,264785279,1530628714473,-1.59393182,37.015
11,264785278,1530628714471,-1.98386364,37.015
12,264785277,1530628714469,-0.52804503,37.015
13,264785276,1530628714468,-0.28602315,37.017
14,264785275,1530628714465,-1.204,37.017
15,264785109,1530628667629,-18.43782259,37.01815403
0,264785342,1530628741488,58.72932496,37.09
0,264785342,1530628741488,58.72932496,37.09
0,264785342,1530628741488,58.72932496,37.09
0,264785756,1530628891981,0.01583982,37.086
1,264785641,1530628844647,9.42096945,37.063
2,264785640,1530628844644,24.91606455,37.057
3,264785639,1530628844642,6.539,37.056
4,264785519,1530628810389,-19.47525,37.051
5,264785510,1530628809387,-58.42575,37.051
6,264785463,1530628787864,-11.50364243,37.05
7,264785455,1530628784685,-4.04874692,37.05
8,264785342,1530628741488,58.72932496,37.09
0,264785756,1530628891981,0.01583982,37.086
0,264785756,1530628891981,0.01583982,37.086
0,264785967,1530628969177,-1.77936,37.083
1,264785844,1530628920590,-19.45946,37.082
2,264785756,1530628891981,0.01583982,37.086
0,264785967,1530628969177,-1.77936,37.083
0,264785967,1530628969177,-1.77936,37.083
0,264785967,1530628969177,-1.77936,37.083
0,264786167,1530629026970,54.111,37.087
1,264786155,1530629021751,-1.90135688,37.07
2,264786125,1530629017134,8.84106282,37.09
3,264786124,1530629017132,33.09066018,37.089
4,264786074,1530629007183,-100.0,37.07
5,264786066,1530629004611,-100.0,37.07
6,264786041,1530629001995,-100.0,37.07
7,264786040,1530629001474,-8.57,37.07
8,264786035,1530628999217,-100.0,37.07
9,264786030,1530628995988,-100.0,37.07
10,264786003,1530628989427,-8.84312,37.07
11,264786002,1530628989425,-71.84624,37.082
12,264786001,1530628989422,-15.09,37.083
13,264786000,1530628989420,-4.22064,37.083
14,264785967,1530628969177,-1.77936,37.083
0,264786167,1530629026970,54.111,37.087
0,264786167,1530629026970,54.111,37.087
0,264786167,1530629026970,54.111,37.087
0,264786167,1530629026970,54.111,37.087
0,264786167,1530629026970,54.111,37.087
0,264787170,1530629168316,8.4,37.397
1,264787169,1530629168314,0.6,37.379
2,264787168,1530629168309,8.0,37.367
3,264787164,1530629167384,90.49,37.378
4,264787163,1530629167381,109.51,37.369
5,264787162,1530629167379,100.0,37.35
6,264787122,1530629163863,13.8,37.37
7,264787121,1530629163861,15.0,37.349
8,264787120,1530629163859,0.6,37.34
9,264787119,1530629163855,0.6,37.339
10,264787109,1530629160433,4.85764621,37.339
11,264787101,1530629159106,-30.864437,37.23948041
12,264787099,1530629159103,-30.0,37.257
13,264787098,1530629159101,-0.6,37.265
14,264787097,1530629159095,-7.0551,37.269
15,264787096,1530629159093,-10.0,37.269
16,264787095,1530629159089,-21.480463,37.326
17,264787093,1530629159069,-2.15322,37.326
18,264787092,1530629159027,-6.45966,37.326
19,264787085,1530629157833,-2.406657,37.325
20,264787078,1530629157154,-3.26263001,37.324
21,264787077,1530629157153,-2.02979999,37.324
22,264787071,1530629156385,-7.72136674,37.324
23,264787070,1530629156313,-6.45861,37.324
24,264787063,1530629155128,-8.79022327,37.324
25,264787062,1530629154674,26.322,37.374
26,264787061,1530629154602,25.722,37.374
27,264787057,1530629154037,72.4,37.374
28,264787014,1530629153218,-5.29755,37.34
29,264787012,1530629153135,-4.09755,37.323
30,264787011,1530629153133,-0.6,37.323
31,264787010,1530629153128,-0.6,37.34
32,264787009,1530629153017,8.8995,37.36
33,264787006,1530629152868,8.8995,37.413
34,264787005,1530629152841,-2.45294666,37.437
35,264787003,1530629152836,-2.45294667,37.44
36,264787001,1530629152681,-8.25285379,37.311
37,264787000,1530629152676,-13.1105,37.312
38,264786999,1530629152671,-0.6,37.323
39,264786997,1530629152577,4.90589333,37.459
40,264786996,1530629152568,20.0,37.444
41,264786995,1530629152566,27.97142,37.442
42,264786994,1530629152564,0.6,37.433
43,264786993,1530629152558,30.0,37.431
44,264786992,1530629152556,0.75,37.43
45,264786991,1530629152554,17.799,37.42
46,264786990,1530629152548,0.6,37.414
47,264786989,1530629152543,26.221,37.408
48,264786988,1530629152537,10.0,37.405
49,264786987,1530629152533,98.35011568,37.38
50,264786986,1530629152459,11.73348833,37.378
51,264786985,1530629152457,0.6,37.378
52,264786984,1530629152451,30.0,37.37
53,264786983,1530629152448,4.01,37.369
54,264786982,1530629152444,23.27402137,37.368
55,264786981,1530629152442,35.34098521,37.36636957
56,264786979,1530629152439,1.43485,37.351
57,264786978,1530629152436,15.0,37.347
58,264786977,1530629152434,31.58131,37.342
59,264786976,1530629152432,0.6,37.34
60,264786975,1530629152427,0.6,37.322
61,264786974,1530629152421,35.34901558,37.32116038
62,264786972,1530629152418,35.34795271,37.321
63,264786971,1530629152416,6.73094779,37.27
64,264786970,1530629152412,0.6,37.266
65,264786969,1530629152407,0.6,37.265
66,264786968,1530629152401,30.0,37.261
67,264786940,1530629148500,0.6,37.211
68,264786936,1530629148231,31.37541825,37.208
69,264786935,1530629148229,35.42080379,37.20786236
70,264786923,1530629147828,4.04105715,37.208
71,264786922,1530629147665,0.01009844,37.20917977
72,264786920,1530629147663,4.04105715,37.204
73,264786919,1530629147659,0.6,37.191
74,264786918,1530629147654,31.5,37.19
75,264786916,1530629147500,4.04105715,37.181
76,264786915,1530629147498,35.4250711,37.173
77,264786910,1530629146993,0.6,37.155
78,264786908,1530629146988,100.0,37.15
79,264786907,1530629146986,100.0,37.13
80,264786906,1530629146985,84.4929012,37.12
81,264786895,1530629146353,11.35498995,37.12
82,264786888,1530629146029,4.15210885,37.12
83,264786887,1530629146025,13.74864868,37.12
84,264786875,1530629145616,4.68175869,37.12
85,264786858,1530629144596,0.96,37.12
86,264786857,1530629144535,14.40245542,37.12
87,264786856,1530629144433,3.65320972,37.12
88,264786855,1530629144185,40.0,37.12
89,264786854,1530629144170,22.55392749,37.12
90,264786853,1530629144167,17.96511259,37.12
91,264786852,1530629144002,16.68868383,37.12
92,264786844,1530629143095,65.34620358,37.12
93,264786843,1530629143091,2.0,37.119
94,264786834,1530629142206,0.6,37.117
95,264786821,1530629141648,100.0,37.11
96,264786816,1530629141472,0.6,37.1
97,264786815,1530629141466,100.0,37.1
98,264786814,1530629141465,32.42961222,37.09
99,264786813,1530629141463,0.70163515,37.089
0,264787170,1530629168316,8.4,37.397
0,264787170,1530629168316,8.4,37.397
0,264787170,1530629168316,8.4,37.397
0,264787170,1530629168316,8.4,37.397
0,264787170,1530629168316,8.4,37.397
0,264787515,1530629229198,-26.0,37.168
1,264787513,1530629229168,-4.0,37.168
2,264787506,1530629228647,-43.41260398,37.095
3,264787505,1530629228645,-0.6,37.099
4,264787504,1530629228639,-4.0211243,37.106
5,264787503,1530629228637,-79.4556,37.111
6,264787502,1530629228636,-15.0,37.111
7,264787501,1530629228634,-0.6,37.116
8,264787500,1530629228629,-10.0,37.119
9,264787499,1530629228625,-13.40662287,37.125
10,264787498,1530629228623,-24.66564885,37.13
11,264787497,1530629228621,-38.0,37.131
12,264787496,1530629228620,-63.0384,37.141
13,264787495,1530629228618,-0.6,37.155
14,264787494,1530629228612,-7.2,37.178
15,264787493,1530629228459,-2.0,37.178
16,264787483,1530629226156,-17.29213273,37.179
17,264787482,1530629226154,-35.28591706,37.179
18,264787481,1530629226152,-0.6,37.191
19,264787480,1530629226146,-123.41570438,37.195
20,264787479,1530629226144,-123.40624583,37.199
21,264787466,1530629222783,12.286536,37.265
22,264787460,1530629222063,-2.97505453,37.195
23,264787459,1530629222062,-123.50539292,37.195
24,264787458,1530629222060,-35.27345499,37.196
25,264787457,1530629222059,-8.0,37.196
26,264787456,1530629222057,-35.27652026,37.19608772
27,264787454,1530629222055,-22.8845773,37.197323
28,264787452,1530629222052,-72.085,37.198
29,264787422,1530629217462,-5.39791624,37.195
30,264787421,1530629217461,-0.6,37.211
31,264787420,1530629217455,-35.26390576,37.212
32,264787419,1530629217454,-30.0,37.213
33,264787418,1530629217452,-31.45953,37.225
34,264787417,1530629217450,-6.70827328,37.23
35,264787416,1530629217447,-35.26549634,37.23107714
36,264787414,1530629217444,-33.05720517,37.234
37,264787413,1530629217442,-35.26967321,37.23552815
38,264787411,1530629217439,-32.5,37.242
39,264787410,1530629217437,-30.0,37.26
40,264787409,1530629217433,-0.6,37.265
41,264787408,1530629217428,-23.278,37.267
42,264787407,1530629217426,-0.6,37.267
43,264787369,1530629208639,3.0,37.324
44,264787352,1530629204899,4.0,37.327
45,264787351,1530629204897,6.0,37.327
46,264787309,1530629190006,-10.556,37.323
47,264787308,1530629190004,-0.6,37.323
48,264787170,1530629168316,8.4,37.397
0,264787515,1530629229198,-26.0,37.168
0,264787515,1530629229198,-26.0,37.168
0,264787831,1530629308985,3.0,37.134
1,264787812,1530629305577,7.08645147,37.136
2,264787811,1530629305575,25.0,37.121
3,264787810,1530629305573,17.91354853,37.12
4,264787761,1530629294987,7.8399,37.123
5,264787736,1530629287404,-4.9,37.08062263
6,264787723,1530629285788,6.11,37.13
7,264787676,1530629267933,4.97560713,37.139
8,264787639,1530629259008,-4.01347861,37.08
9,264787515,1530629229198,-26.0,37.168
0,264787831,1530629308985,3.0,37.134
0,264787831,1530629308985,3.0,37.134
0,264787831,1530629308985,3.0,37.134
0,264787831,1530629308985,3.0,37.134
